case_id,outcome
1-709033790,Resolved
1-709073301,Resolved
1-709073651,Resolved
1-709167822,Resolved
1-709437564,Resolved
1-709456716,Resolved
1-709465778,Resolved
1-709477967,Resolved
1-709496690,Resolved
1-709502283,Resolved
1-709504717,Resolved
1-709505128,Resolved
1-709542591,Resolved
1-709544188,Resolved
1-709557170,Resolved
1-709563207,Resolved
1-709563537,Resolved
1-709663406,Resolved
1-709707903,Resolved
1-709715968,Resolved
1-709758563,Resolved
1-709769982,Resolved
1-709804068,Resolved
1-709831036,Resolved
1-709844441,Resolved
1-710083211,Resolved
1-710083501,Resolved
1-710083691,Resolved
1-710083831,Resolved
1-710133933,Resolved
1-710177495,Resolved
1-710211491,Resolved
1-710248131,Resolved
1-712880822,Resolved
1-712891909,Resolved
1-712901719,Resolved
1-712908376,Resolved
1-712916847,Resolved
1-712916876,Resolved
1-712942400,Resolved
1-712950734,Resolved
1-712979761,Resolved
1-713046754,Resolved
1-713472354,Resolved
1-713472661,Resolved
1-713520241,Resolved
1-715404545,Resolved
1-715416221,Resolved
1-715416771,Resolved
1-715437063,Resolved
1-715439170,Resolved
1-715505142,Resolved
1-715505758,Resolved
1-715628657,Resolved
1-715641871,Resolved
1-715642734,Resolved
1-715658220,Resolved
1-715673631,Resolved
1-715677131,Resolved
1-715689451,Resolved
1-715704641,Resolved
1-715713221,Resolved
1-715724341,Resolved
1-715731471,Resolved
1-715739627,Resolved
1-715753705,Resolved
1-715780861,Resolved
1-715819222,Resolved
1-715860853,Resolved
1-715927090,Resolved
1-715977583,Resolved
1-716035538,Resolved
1-716092458,Resolved
1-716114500,Resolved
1-716164282,Resolved
1-716195100,Resolved
1-716202992,Resolved
1-716215673,Resolved
1-716219287,Resolved
1-716221928,Resolved
1-716224739,Resolved
1-716234193,Resolved
1-716234358,Resolved
1-716289998,Resolved
1-716290816,Resolved
1-716294642,Resolved
1-716331563,Resolved
1-716381288,Resolved
1-716409968,Resolved
1-716410137,Resolved
1-716410529,Resolved
1-716425334,Resolved
1-716445231,Resolved
1-716466808,Resolved
1-716467704,Resolved
1-716473461,Resolved
1-716510112,Resolved
1-716530349,Resolved
1-716547687,Resolved
1-716584541,Resolved
1-716584881,Resolved
1-716587209,Resolved
1-716629872,Resolved
1-716650567,Resolved
1-716650593,Resolved
1-716688713,Resolved
1-716689691,Resolved
1-716949717,Resolved
1-716962496,Resolved
1-716981483,Resolved
1-716989377,Resolved
1-717021893,Resolved
1-717027282,Resolved
1-717067711,Resolved
1-717113861,Resolved
1-717126508,Resolved
1-717137957,Resolved
1-717173812,Resolved
1-717197709,Resolved
1-717207263,Resolved
1-717210101,Resolved
1-717227518,Resolved
1-717228961,Resolved
1-717275031,Resolved
1-717283611,Resolved
1-717331011,Resolved
1-717333026,Resolved
1-717397801,Resolved
1-717413361,Resolved
1-717419109,Resolved
1-717431477,Resolved
1-717446378,Resolved
1-717491930,Resolved
1-717684213,Resolved
1-717714208,Resolved
1-717717559,Resolved
1-717720404,Resolved
1-717726137,Resolved
1-717764374,Resolved
1-717770354,Resolved
1-717795233,Resolved
1-717799091,Resolved
1-717837851,Resolved
1-717843904,Resolved
1-717845096,Resolved
1-717854005,Resolved
1-717901005,Resolved
1-717914963,Resolved
1-717915624,Resolved
1-717918204,Resolved
1-717918214,Resolved
1-717954369,Resolved
1-717971591,Resolved
1-717977915,Resolved
1-717979241,Resolved
1-718004998,Resolved
1-718005400,Resolved
1-718021221,Resolved
1-718028943,Resolved
1-718032180,Resolved
1-718038855,In_Call
1-718043945,Resolved
1-718089090,Resolved
1-718100518,Resolved
1-718132991,Resolved
1-718133341,Resolved
1-718151332,Resolved
1-718162127,Resolved
1-718915746,Resolved
1-718965291,Resolved
1-718977997,Resolved
1-718997398,Resolved
1-719009547,Resolved
1-719035508,Resolved
1-719042888,Resolved
1-719069585,Resolved
1-719110506,Resolved
1-719114721,Resolved
1-719156663,Resolved
1-719171201,Resolved
1-719171221,Resolved
1-719171831,Resolved
1-719199551,Resolved
1-719204935,Resolved
1-719232179,Resolved
1-719232890,Resolved
1-719240042,Resolved
1-719251456,Resolved
1-719257516,Resolved
1-719272244,Resolved
1-719278453,Resolved
1-719278949,Resolved
1-719283506,Resolved
1-719317155,Resolved
1-719343054,Resolved
1-719365340,Resolved
1-719368467,Resolved
1-719376891,Resolved
1-719396793,Resolved
1-719401266,Resolved
1-719410841,Resolved
1-719417071,Resolved
1-719418321,Resolved
1-719427538,Resolved
1-719457882,Resolved
1-719494184,Resolved
1-719527281,Resolved
1-719527701,Resolved
1-719545691,Resolved
1-719557568,Resolved
1-719557848,Resolved
1-719562894,Resolved
1-719564142,Resolved
1-719570805,Resolved
1-719604235,Resolved
1-719999107,Resolved
1-719999555,Resolved
1-720001688,Resolved
1-720016461,Resolved
1-720020557,Resolved
1-720038450,Resolved
1-720050050,Resolved
1-720058448,Resolved
1-720069769,Resolved
1-720106082,Resolved
1-720110782,Resolved
1-720113580,Resolved
1-720120744,Resolved
1-720121244,Resolved
1-720123132,Resolved
1-720132322,Resolved
1-720136396,Resolved
1-720136845,Resolved
1-720139895,Resolved
1-720148628,Resolved
1-720162489,Resolved
1-720183338,Resolved
1-720204222,Resolved
1-720205701,Resolved
1-720206203,Resolved
1-720210419,Resolved
1-720236091,Resolved
1-720236793,Resolved
1-720238081,Resolved
1-720238521,Resolved
1-720238611,Resolved
1-720256656,Resolved
1-720284313,Resolved
1-720284411,Resolved
1-720286653,Resolved
1-720286781,Resolved
1-720293692,Resolved
1-720303301,Resolved
1-720314291,Resolved
1-720344447,Resolved
1-720348105,Resolved
1-720382341,Resolved
1-720382501,Resolved
1-720395521,Resolved
1-720397707,Resolved
1-720399249,Resolved
1-720413010,Resolved
1-720431324,Resolved
1-720444903,Resolved
1-720467504,Resolved
1-720472166,Resolved
1-720472355,Resolved
1-720480174,Resolved
1-720521568,Resolved
1-720573655,Resolved
1-720600393,In_Call
1-720602934,Resolved
1-720625387,Resolved
1-722011393,Resolved
1-722015518,Resolved
1-722019330,Resolved
1-722031971,Resolved
1-722032861,Resolved
1-722036421,Resolved
1-722037671,Resolved
1-722043575,Resolved
1-722053011,Resolved
1-722064650,Resolved
1-722070899,Resolved
1-722082563,Resolved
1-722087493,Resolved
1-722100455,Resolved
1-722103115,Resolved
1-722103633,Resolved
1-722135071,Resolved
1-722135191,Resolved
1-722135421,Resolved
1-722180065,Resolved
1-722180141,Resolved
1-722195560,Resolved
1-722199228,Resolved
1-722201622,Resolved
1-722206475,Resolved
1-722223033,Resolved
1-722240826,Resolved
1-722242703,Resolved
1-722244560,Resolved
1-722261790,Resolved
1-722273075,Resolved
1-722293660,Resolved
1-722299587,Resolved
1-722306467,Resolved
1-722332101,Resolved
1-722362086,Resolved
1-722385327,Resolved
1-722386222,Resolved
1-722386268,Resolved
1-722388008,Resolved
1-722393548,Resolved
1-722398871,Resolved
1-722410869,Resolved
1-722410885,Resolved
1-722415150,Resolved
1-722446422,Resolved
1-722446651,Resolved
1-722456527,Resolved
1-722456790,Resolved
1-722457895,Resolved
1-722464062,Resolved
1-722485381,Resolved
1-722499503,Resolved
1-722514203,Resolved
1-722535466,Resolved
1-722551539,Resolved
1-722557526,Resolved
1-722557908,Resolved
1-722563391,Resolved
1-722563431,Resolved
1-722563671,Resolved
1-722563681,Resolved
1-722568166,Resolved
1-722576991,Resolved
1-722577251,Resolved
1-722577581,Resolved
1-722579031,Resolved
1-722579712,Resolved
1-722586342,Resolved
1-722591617,Resolved
1-722603802,Resolved
1-722633677,Resolved
1-722653227,Resolved
1-722676283,Resolved
1-722676834,Resolved
1-722682307,Resolved
1-722698931,Resolved
1-722699121,Resolved
1-722699381,Resolved
1-722751796,Resolved
1-722774781,Resolved
1-722800373,Resolved
1-722802882,Resolved
1-724993372,Resolved
1-726519362,Resolved
1-726519612,Resolved
1-726521429,Resolved
1-726528936,Resolved
1-726528943,Resolved
1-726530157,Resolved
1-726532802,Resolved
1-726532876,Resolved
1-726533201,Resolved
1-726537852,Resolved
1-726546276,Resolved
1-726546740,Resolved
1-726552311,Resolved
1-726554431,Resolved
1-726576082,Resolved
1-726614295,Resolved
1-726625483,Resolved
1-726625502,Resolved
1-726637105,Resolved
1-726667991,Resolved
1-726668161,Resolved
1-726695193,Resolved
1-726696979,Resolved
1-726712611,Resolved
1-726729135,Resolved
1-726747811,Resolved
1-726754037,Resolved
1-726769441,Resolved
1-726777605,Resolved
1-726777620,Resolved
1-726797367,Resolved
1-726829050,Resolved
1-726834518,Resolved
1-726844205,Resolved
1-726889557,Resolved
1-726893941,Resolved
1-726893951,Resolved
1-726894642,Resolved
1-726894711,Resolved
1-726894731,Resolved
1-726896681,Resolved
1-726907941,Resolved
1-726908351,Resolved
1-726908461,Resolved
1-726908881,Resolved
1-726913671,Resolved
1-726921727,Resolved
1-726923786,In_Call
1-726936962,Resolved
1-726943514,Resolved
1-726974974,Resolved
1-726977591,In_Call
1-726993271,Resolved
1-726994871,Resolved
1-727013401,Resolved
1-727021332,Resolved
1-727029406,Resolved
1-727049292,Resolved
1-727074774,Resolved
1-727104891,Resolved
1-727108464,Resolved
1-727113589,Resolved
1-727123066,Resolved
1-727152027,Resolved
1-727155202,Resolved
1-727165553,Resolved
1-727176381,Resolved
1-727217586,Resolved
1-727224498,Resolved
1-728176584,Resolved
1-728181260,Resolved
1-728186504,Resolved
1-728186672,Resolved
1-728236947,Resolved
1-728245797,Resolved
1-728256681,Resolved
1-728261550,Resolved
1-728261720,Resolved
1-728268983,Resolved
1-728269093,Resolved
1-728288484,Resolved
1-728290131,Resolved
1-728290611,Resolved
1-728292674,Resolved
1-728308361,Resolved
1-728309860,Resolved
1-728318565,Resolved
1-728326523,Resolved
1-728338521,Resolved
1-728338595,Resolved
1-728372131,Resolved
1-728375012,Resolved
1-728380041,Resolved
1-728380361,Resolved
1-728380451,Resolved
1-728380521,Resolved
1-728401991,Resolved
1-728402231,Resolved
1-728408911,Resolved
1-728409061,Resolved
1-728412968,Resolved
1-728418011,Resolved
1-728423732,Resolved
1-728429599,Resolved
1-728429698,Resolved
1-728449782,Resolved
1-728463083,Resolved
1-728466992,Resolved
1-728471269,Resolved
1-728476062,Resolved
1-728479140,Resolved
1-728479661,Resolved
1-728480859,Resolved
1-728515380,Resolved
1-728515447,Resolved
1-728516315,Resolved
1-728516690,Resolved
1-728549796,Resolved
1-728558963,Resolved
1-728564933,Resolved
1-728565252,Resolved
1-728567120,Resolved
1-728567187,Resolved
1-728567806,Resolved
1-728574390,Resolved
1-728595344,Resolved
1-728604095,In_Call
1-728604558,Resolved
1-728609400,Resolved
1-728617580,Resolved
1-728627978,Resolved
1-728628057,Resolved
1-728641783,Resolved
1-728700188,Resolved
1-728722906,Resolved
1-728728162,Resolved
1-728737339,Resolved
1-728749040,Resolved
1-728749109,Resolved
1-728768797,Resolved
1-728774979,Resolved
1-728827701,Resolved
1-729074991,Resolved
1-729075211,Resolved
1-729080926,Resolved
1-729082121,Resolved
1-729082236,Resolved
1-729082701,Resolved
1-729082871,Resolved
1-729083781,Resolved
1-729097375,Resolved
1-729244882,Resolved
1-729249186,Resolved
1-729256121,Resolved
1-729256251,Resolved
1-729256531,Resolved
1-729256831,Resolved
1-729256851,Resolved
1-729256882,Resolved
1-729275172,Resolved
1-729275419,Resolved
1-729278754,Resolved
1-729312244,In_Call
1-729312873,Resolved
1-729315061,Resolved
1-729315411,Resolved
1-729315431,Resolved
1-729317695,Resolved
1-729337282,Resolved
1-729345302,Resolved
1-729347720,Resolved
1-729349281,Resolved
1-729349739,Resolved
1-729351021,Resolved
1-729351591,Resolved
1-729351752,Resolved
1-729351761,Resolved
1-729356801,Resolved
1-729358683,Resolved
1-729358866,Resolved
1-729360965,Resolved
1-729363660,Resolved
1-729371940,Resolved
1-729381438,Resolved
1-729406081,Resolved
1-729406281,Resolved
1-729406311,Resolved
1-729406661,Resolved
1-729407452,Resolved
1-729413423,Resolved
1-729423171,Resolved
1-729423561,Resolved
1-729424427,Resolved
1-729424771,Resolved
1-729440375,Resolved
1-729441271,Resolved
1-729441801,Resolved
1-729447885,Resolved
1-729454597,Resolved
1-729455114,In_Call
1-729455355,Resolved
1-729456199,Resolved
1-729462951,Resolved
1-729463071,Resolved
1-729463251,Resolved
1-729463281,Resolved
1-729463311,Resolved
1-729463386,Resolved
1-729463401,Resolved
1-729463406,Resolved
1-729463411,Resolved
1-729463491,Resolved
1-729463651,Resolved
1-729463671,Resolved
1-729463721,Resolved
1-729463741,Resolved
1-729463771,Resolved
1-729463781,Resolved
1-729463821,Resolved
1-729463831,Resolved
1-729463861,Resolved
1-729468185,Resolved
1-729473091,Resolved
1-729473517,Resolved
1-729482553,Resolved
1-729495122,Resolved
1-729497222,Resolved
1-729510095,Resolved
1-729510194,Resolved
1-729512860,Resolved
1-729513010,Resolved
1-729519381,Resolved
1-729519781,Resolved
1-729523637,Resolved
1-729527202,Resolved
1-729536403,Resolved
1-729556366,Resolved
1-729564375,Resolved
1-729564393,Resolved
1-729580884,Resolved
1-729585074,Resolved
1-729586865,Resolved
1-729593276,Resolved
1-729598821,Resolved
1-729610251,Resolved
1-729615221,Resolved
1-729616611,Resolved
1-729639068,Resolved
1-729642101,Resolved
1-729642261,Resolved
1-729642342,Resolved
1-729650335,Resolved
1-729654566,Resolved
1-729659065,Resolved
1-729659209,Resolved
1-729659239,Resolved
1-729660704,Resolved
1-729681899,Resolved
1-729683700,Resolved
1-729692250,Resolved
1-729696910,Resolved
1-729696957,Resolved
1-729697264,Resolved
1-729697406,Resolved
1-729697514,Resolved
1-729701261,Resolved
1-729703611,Resolved
1-729707456,Resolved
1-729710911,Resolved
1-729722696,Resolved
1-729724503,Resolved
1-729724548,Resolved
1-729732469,Resolved
1-729735075,Resolved
1-729737371,Resolved
1-729748001,Resolved
1-729748027,Resolved
1-729748248,Resolved
1-729751751,Resolved
1-729753991,Resolved
1-729765503,Resolved
1-729769620,Resolved
1-729769884,Resolved
1-729770216,Resolved
1-729771165,Resolved
1-729775220,Resolved
1-729775808,Resolved
1-729781437,Resolved
1-729781697,Resolved
1-729783786,Resolved
1-729794376,Resolved
1-729799491,Resolved
1-729802083,Resolved
1-729802209,Resolved
1-729802236,Resolved
1-729806213,Resolved
1-729809195,Resolved
1-729809514,Resolved
1-729814049,Resolved
1-729820704,Resolved
1-729820770,Resolved
1-729823831,Resolved
1-729825014,Resolved
1-729826503,Resolved
1-729830322,Resolved
1-729843994,Resolved
1-729844109,Resolved
1-729857533,Resolved
1-729866114,Resolved
1-729870359,Resolved
1-729890136,Resolved
1-729893383,Resolved
1-729896421,Resolved
1-729905093,Resolved
1-729905491,Resolved
1-729910993,Resolved
1-729913537,Resolved
1-729913690,Resolved
1-729955753,Resolved
1-730005931,Resolved
1-730018116,Resolved
1-730030995,Resolved
1-730035461,Resolved
1-730040641,Resolved
1-730040885,Resolved
1-730042386,Resolved
1-730054339,Resolved
1-730065800,Resolved
1-730067183,Resolved
1-730067309,Resolved
1-730068930,Resolved
1-730069431,Resolved
1-730069683,Resolved
1-730071292,Resolved
1-730071341,Resolved
1-730071391,Resolved
1-730071581,Resolved
1-730071611,Resolved
1-730071731,Resolved
1-730071791,Resolved
1-730071831,Resolved
1-730077100,Resolved
1-730080969,Resolved
1-730081404,Resolved
1-730081514,Resolved
1-730081747,Resolved
1-730082325,Resolved
1-730084493,Resolved
1-730110101,Resolved
1-730126971,Resolved
1-730126981,Resolved
1-730127001,Resolved
1-730127111,Resolved
1-730127251,Resolved
1-730127301,Resolved
1-730127321,Resolved
1-730127381,Resolved
1-730129661,Resolved
1-730130539,Resolved
1-730177483,Resolved
1-730188780,Resolved
1-730497354,Resolved
1-730497866,Resolved
1-730502433,Resolved
1-730509302,Resolved
1-730509416,Resolved
1-730509461,Resolved
1-730509773,Resolved
1-730515189,Resolved
1-730515574,Resolved
1-730520519,Resolved
1-730522301,Resolved
1-730528304,Resolved
1-730529203,Resolved
1-730533489,Resolved
1-730540985,Resolved
1-730550464,Resolved
1-730550796,Resolved
1-730561221,Resolved
1-730561693,Resolved
1-730589165,Resolved
1-730589790,Resolved
1-730604741,Resolved
1-730607446,Resolved
1-730607592,Resolved
1-730620137,Resolved
1-730624890,Resolved
1-730628190,Resolved
1-730640484,Resolved
1-730641578,Resolved
1-730644761,In_Call
1-730655295,Resolved
1-730655355,Resolved
1-730655701,Resolved
1-730661521,Resolved
1-730661532,Resolved
1-730661976,Resolved
1-730662807,Resolved
1-730664821,Resolved
1-730683686,Resolved
1-730683794,Resolved
1-730687426,Resolved
1-730692155,Resolved
1-730692332,Resolved
1-730692683,Resolved
1-730693647,Resolved
1-730694495,Resolved
1-730697741,Resolved
1-730698085,Resolved
1-730698833,Resolved
1-730700447,Resolved
1-730736338,Resolved
1-730737297,Resolved
1-730757694,Resolved
1-730760509,Resolved
1-730760683,Resolved
1-730760715,Resolved
1-730768526,Resolved
1-730772841,Resolved
1-730780976,Resolved
1-730784738,Resolved
1-730788530,Resolved
1-730795246,Resolved
1-730802686,Resolved
1-730811397,Resolved
1-730811465,Resolved
1-730812766,Resolved
1-730829508,Resolved
1-730833007,Resolved
1-730833132,Resolved
1-730835168,Resolved
1-730835217,Resolved
1-730858110,Resolved
1-730872746,Resolved
1-730884191,Resolved
1-730887476,Resolved
1-730901191,Resolved
1-730901311,Resolved
1-730901381,Resolved
1-730901481,Resolved
1-730901831,Resolved
1-730901851,Resolved
1-730901861,Resolved
1-730901866,Resolved
1-730901884,Resolved
1-730919441,Resolved
1-730919669,Resolved
1-730952971,Resolved
1-730954381,Resolved
1-730957378,Resolved
1-730957431,Resolved
1-730957669,Resolved
1-730959490,Resolved
1-730960949,Resolved
1-730968951,Resolved
1-730969091,Resolved
1-730969141,Resolved
1-730969181,Resolved
1-730969191,Resolved
1-730969241,Resolved
1-730969281,Resolved
1-730969321,Resolved
1-730969381,Resolved
1-730969511,Resolved
1-730969611,Resolved
1-730969651,Resolved
1-730969661,Resolved
1-730969711,Resolved
1-730969751,Resolved
1-730969761,Resolved
1-730969852,Resolved
1-730975016,Resolved
1-730975807,Resolved
1-730992013,Resolved
1-730992516,In_Call
1-730997166,Resolved
1-730997865,Resolved
1-731025329,Resolved
1-731050483,Resolved
1-731050573,Resolved
1-731064118,Resolved
1-731064788,Resolved
1-731064951,Resolved
1-731065059,Resolved
1-731065133,Resolved
1-731065533,Resolved
1-731069701,Resolved
1-731073050,Resolved
1-731088011,Resolved
1-731088401,Resolved
1-731094128,Resolved
1-731094429,Resolved
1-731094556,Resolved
1-731100012,Resolved
1-731100744,Resolved
1-731102081,Resolved
1-731102310,Resolved
1-731113654,Resolved
1-731117221,Resolved
1-731123267,Resolved
1-731134946,Resolved
1-731135262,Resolved
1-731142213,Resolved
1-731142897,Resolved
1-731147913,Resolved
1-731151185,Resolved
1-731154311,Resolved
1-731154499,Resolved
1-731154856,Resolved
1-731157379,Resolved
1-731157904,Resolved
1-731170911,Resolved
1-731177370,Resolved
1-731182383,Resolved
1-731182527,Resolved
1-731188940,Resolved
1-731208499,Resolved
1-731218589,Resolved
1-731228360,Resolved
1-731233155,Resolved
1-731235386,Resolved
1-731235536,Resolved
1-731241891,Resolved
1-731266446,Resolved
1-731269853,Resolved
1-731273458,Resolved
1-731276604,Resolved
1-731276779,In_Call
1-731278533,Resolved
1-731330695,Resolved
1-731333657,Resolved
