case_id,outcome
A11097,Incomplete
A11098,Credit Collection
A1110,Repaid
A11100,Repaid
A11102,Credit Collection
A11104,Repaid
A11106,Credit Collection
A11107,Repaid
A11108,Credit Collection
A11109,Credit Collection
A1111,Repaid
A11110,Credit Collection
A11111,Credit Collection
A11112,Incomplete
A11113,Credit Collection
A11117,Incomplete
A11119,Repaid
A1112,Repaid
A11122,Credit Collection
A11124,Credit Collection
A11126,Repaid
A11128,Credit Collection
A11130,Repaid
A11132,Repaid
A11134,Repaid
A11136,Repaid
A11139,Repaid
A1114,Credit Collection
A11140,Incomplete
A11141,Credit Collection
A11142,Credit Collection
A11143,Credit Collection
A11145,Repaid
A11146,Repaid
A11147,Repaid
A11148,Repaid
A11149,Repaid
A11150,Repaid
A11151,Incomplete
A11152,Credit Collection
A11153,Incomplete
A11154,Incomplete
A11155,Credit Collection
A11157,Repaid
A11159,Repaid
A1116,Credit Collection
A11162,Repaid
A11163,Credit Collection
A11168,Repaid
A11169,Repaid
A1117,Incomplete
A11172,Incomplete
A11174,Incomplete
A11177,Incomplete
A11178,Repaid
A11179,Credit Collection
A11182,Repaid
A11183,Credit Collection
A11184,Repaid
A11185,Repaid
A11187,Incomplete
A1119,Repaid
A11192,Repaid
A11194,Repaid
A11195,Repaid
A11196,Repaid
A11197,Credit Collection
A11198,Credit Collection
A11199,Incomplete
A1120,Repaid
A11201,Repaid
A11202,Repaid
A11205,Repaid
A11206,Repaid
A11207,Credit Collection
A11208,Credit Collection
A11209,Repaid
A1121,Incomplete
A11210,Credit Collection
A11211,Repaid
A11217,Credit Collection
A11218,Credit Collection
A11219,Repaid
A11220,Credit Collection
A11222,Incomplete
A11223,Credit Collection
A11224,Repaid
A11225,Credit Collection
A11228,Credit Collection
A11230,Repaid
A11231,Credit Collection
A11232,Credit Collection
A11234,Repaid
A11235,Repaid
A11239,Credit Collection
A11240,Repaid
A11241,Credit Collection
A11242,Incomplete
A11243,Repaid
A11244,Incomplete
A11245,Incomplete
A11246,Repaid
A11247,Repaid
A1125,Repaid
A11250,Repaid
A11252,Repaid
A11253,Incomplete
A11254,Repaid
A11257,Incomplete
A11258,Credit Collection
A1126,Repaid
A11260,Incomplete
A11262,Credit Collection
A11264,Repaid
A11268,Repaid
A11269,Repaid
A1127,Incomplete
A11270,Repaid
A11271,Repaid
A11273,Repaid
A11278,Credit Collection
A1128,Incomplete
A11280,Credit Collection
A11281,Repaid
A11283,Repaid
A11284,Repaid
A11285,Repaid
A11286,Credit Collection
A11288,Repaid
A11289,Credit Collection
A11291,Repaid
A11293,Repaid
A11295,Repaid
A11296,Incomplete
A11297,Credit Collection
A11300,Incomplete
A11302,Credit Collection
A11303,Credit Collection
A11304,Repaid
A11306,Repaid
A11308,Repaid
A11309,Repaid
A1131,Repaid
A11312,Credit Collection
A11314,Incomplete
A11317,Repaid
A11319,Repaid
A1132,Credit Collection
A11320,Repaid
A11322,Credit Collection
A11323,Credit Collection
A11324,Incomplete
A11325,Credit Collection
A11326,Credit Collection
A1133,Credit Collection
A11332,Incomplete
A11333,Credit Collection
A11336,Repaid
A11339,Repaid
A1134,Credit Collection
A11342,Credit Collection
A11343,Repaid
A11345,Repaid
A11347,Repaid
A11348,Repaid
A11349,Credit Collection
A11350,Repaid
A11351,Credit Collection
A11353,Credit Collection
A11355,Repaid
A11356,Credit Collection
A11357,Repaid
A11358,Repaid
A11360,Incomplete
A11361,Credit Collection
A11365,Credit Collection
A11367,Repaid
A11368,Incomplete
A1137,Credit Collection
A11371,Credit Collection
A11372,Repaid
A11375,Credit Collection
A11377,Repaid
A11378,Credit Collection
A11379,Repaid
A11381,Incomplete
A11382,Incomplete
A11383,Repaid
A11385,Incomplete
A11386,Repaid
A11387,Repaid
A11388,Credit Collection
A11389,Repaid
A1139,Repaid
A11390,Repaid
A11392,Credit Collection
A11393,Repaid
A11394,Incomplete
A11395,Repaid
A11396,Repaid
A11397,Credit Collection
A11399,Credit Collection
A11401,Repaid
A11406,Repaid
A11407,Credit Collection
A11409,Incomplete
A11410,Incomplete
A11411,Credit Collection
A11412,Credit Collection
A11413,Repaid
A11414,Incomplete
A11418,Incomplete
A11419,Incomplete
A11421,Incomplete
A11422,Repaid
A11423,Credit Collection
A11427,Repaid
A11428,Credit Collection
A1143,Incomplete
A11432,Credit Collection
A11433,Repaid
A11434,Credit Collection
A11435,Repaid
A11437,Credit Collection
A11440,Incomplete
A11443,Repaid
A11444,Repaid
A11445,Credit Collection
A11446,Repaid
A11447,Credit Collection
A11448,Incomplete
A11449,Repaid
A11450,Repaid
A11451,Repaid
A11453,Repaid
A11454,Repaid
A11455,Repaid
A11457,Repaid
A11461,Repaid
A11462,Repaid
A11463,Credit Collection
A11464,Credit Collection
A11465,Incomplete
A11466,Repaid
A11467,Repaid
A11468,Incomplete
A11469,Repaid
A1147,Repaid
A11470,Repaid
A11471,Repaid
A11472,Credit Collection
A11473,Repaid
A11475,Repaid
A11477,Repaid
A11479,Repaid
A1148,Repaid
A11480,Repaid
A11482,Repaid
A11483,Incomplete
A11484,Repaid
A11485,Repaid
A11487,Repaid
A11488,Repaid
A11490,Incomplete
A11491,Repaid
A11493,Repaid
A11494,Repaid
A11496,Repaid
A11498,Repaid
A115,Credit Collection
A1150,Repaid
A11500,Repaid
A11503,Repaid
A11506,Repaid
A11507,Repaid
A11509,Repaid
A11510,Credit Collection
A11511,Repaid
A11516,Repaid
A11517,Repaid
A11518,Incomplete
A1152,Repaid
A11521,Credit Collection
A11523,Repaid
A11524,Incomplete
A11525,Credit Collection
A11528,Repaid
A11529,Repaid
A11531,Credit Collection
A11532,Repaid
A11534,Incomplete
A11535,Repaid
A11536,Repaid
A11537,Credit Collection
A11538,Repaid
A1154,Credit Collection
A11540,Repaid
A11541,Incomplete
A11542,Repaid
A11547,Credit Collection
A11548,Incomplete
A1155,Repaid
A11551,Credit Collection
A11552,Credit Collection
A11554,Credit Collection
A11556,Incomplete
A11557,Repaid
A11558,Repaid
A11559,Incomplete
A1156,Incomplete
A11560,Repaid
A11562,Credit Collection
A11563,Incomplete
A11565,Credit Collection
A11567,Repaid
A1157,Repaid
A11570,Credit Collection
A11571,Incomplete
A11572,Incomplete
A11573,Repaid
A11574,Repaid
A11576,Credit Collection
A11577,Repaid
A1158,Credit Collection
A11581,Incomplete
A11582,Repaid
A11584,Repaid
A11587,Repaid
A11588,Credit Collection
A11589,Repaid
A1159,Repaid
A11590,Credit Collection
A11592,Repaid
A11593,Credit Collection
A11598,Credit Collection
A11599,Repaid
A11601,Credit Collection
A11602,Repaid
A11605,Repaid
A11606,Repaid
A11608,Repaid
A1161,Repaid
A11611,Incomplete
A11612,Repaid
A11613,Repaid
A11614,Incomplete
A11616,Repaid
A11617,Repaid
A11618,Repaid
A11619,Repaid
A11620,Credit Collection
A11621,Credit Collection
A11622,Incomplete
A11623,Credit Collection
A11624,Credit Collection
A11626,Repaid
A11627,Credit Collection
A11628,Incomplete
A11629,Repaid
A1163,Repaid
A11631,Credit Collection
A11632,Repaid
A11633,Repaid
A11634,Credit Collection
A11635,Incomplete
A11636,Credit Collection
A11637,Incomplete
A1164,Repaid
A11642,Repaid
A11643,Credit Collection
A11644,Credit Collection
A11645,Incomplete
A11646,Incomplete
A11647,Credit Collection
A11648,Credit Collection
A1165,Repaid
A11654,Incomplete
A11656,Repaid
A11657,Repaid
A11658,Repaid
A11659,Repaid
A11660,Repaid
A11661,Credit Collection
A11663,Repaid
A11664,Repaid
A11665,Repaid
A11667,Credit Collection
A11668,Incomplete
A1167,Incomplete
A11672,Incomplete
A11673,Repaid
A11676,Incomplete
A11678,Repaid
A11680,Incomplete
A11681,Repaid
A11683,Repaid
A11684,Incomplete
A11685,Repaid
A11687,Incomplete
A1169,Repaid
A11691,Repaid
A11693,Credit Collection
A11696,Repaid
A11697,Credit Collection
A11699,Credit Collection
A117,Repaid
A11701,Repaid
A11702,Repaid
A11703,Repaid
A11704,Incomplete
A11705,Repaid
A11706,Credit Collection
A11707,Repaid
A11708,Repaid
A11709,Repaid
A1171,Repaid
A11712,Repaid
A11714,Credit Collection
A11715,Repaid
A11717,Repaid
A11718,Credit Collection
A1172,Credit Collection
A11720,Incomplete
A11721,Repaid
A11722,Repaid
A11724,Credit Collection
A11725,Incomplete
A11727,Credit Collection
A11728,Repaid
A11730,Repaid
A11731,Repaid
A11734,Repaid
A11737,Repaid
A11738,Incomplete
A11739,Credit Collection
A11740,Credit Collection
A11741,Repaid
A11742,Credit Collection
A11743,Repaid
A11744,Repaid
A11746,Repaid
A11748,Credit Collection
A11749,Credit Collection
A1175,Incomplete
A11750,Repaid
A11752,Credit Collection
A11753,Repaid
A11754,Repaid
A11755,Credit Collection
A11757,Repaid
A11760,Incomplete
A11762,Credit Collection
A11764,Credit Collection
A11766,Repaid
A11767,Repaid
A11768,Credit Collection
A11769,Credit Collection
A1177,Credit Collection
A11770,Repaid
A11772,Incomplete
A11778,Incomplete
A11779,Repaid
A11782,Credit Collection
A11784,Credit Collection
A11785,Credit Collection
A11786,Repaid
A11787,Repaid
A1179,Credit Collection
A11792,Credit Collection
A11794,Repaid
A11795,Credit Collection
A11798,Repaid
A11799,Credit Collection
A1180,Repaid
A11800,Repaid
A11805,Incomplete
A11808,Repaid
A1181,Incomplete
A11810,Repaid
A11811,Repaid
A11815,Incomplete
A11817,Credit Collection
A11819,Repaid
A1182,Credit Collection
A11820,Credit Collection
A11821,Credit Collection
A11828,Incomplete
A11829,Credit Collection
A1183,Credit Collection
A11832,Repaid
A11834,Incomplete
A11836,Repaid
A11838,Credit Collection
A11839,Repaid
A1184,Incomplete
A11841,Repaid
A11842,Repaid
A11844,Credit Collection
A11849,Credit Collection
A1185,Incomplete
A11850,Repaid
A11851,Repaid
A11852,Repaid
A11853,Credit Collection
A11857,Incomplete
A11859,Credit Collection
A11860,Repaid
A11862,Repaid
A11864,Credit Collection
A11865,Incomplete
A11866,Repaid
A11867,Repaid
A11869,Incomplete
A1187,Repaid
A11870,Credit Collection
A11871,Repaid
A11875,Credit Collection
A11879,Repaid
A1188,Repaid
A11880,Repaid
A11882,Repaid
A11884,Credit Collection
A11885,Incomplete
A11886,Repaid
A11887,Repaid
A11888,Repaid
A1189,Repaid
A11890,Credit Collection
A11891,Credit Collection
A11893,Repaid
A11894,Repaid
A11896,Repaid
A11898,Credit Collection
A119,Repaid
A11900,Incomplete
A11901,Repaid
A11905,Credit Collection
A11906,Repaid
A11907,Repaid
A1191,Repaid
A11910,Repaid
A11911,Credit Collection
A11912,Repaid
A11918,Repaid
A11919,Repaid
A11921,Credit Collection
A11924,Incomplete
A11925,Repaid
A11926,Incomplete
A11927,Repaid
A11928,Credit Collection
A11929,Repaid
A11932,Repaid
A11934,Repaid
A11935,Credit Collection
A11936,Repaid
A11937,Credit Collection
A11938,Credit Collection
A11940,Repaid
A11941,Credit Collection
A11942,Credit Collection
A11943,Repaid
A11944,Repaid
A11945,Incomplete
A11946,Credit Collection
A11947,Repaid
A11948,Repaid
A11949,Credit Collection
A1195,Credit Collection
A11951,Incomplete
A11952,Credit Collection
A11954,Incomplete
A11955,Repaid
A11958,Credit Collection
A11961,Repaid
A11962,Incomplete
A11963,Repaid
A11964,Repaid
A11967,Repaid
A11969,Repaid
A1197,Credit Collection
A11971,Repaid
A11976,Repaid
A11977,Repaid
A1198,Incomplete
A11981,Repaid
A11982,Repaid
A11983,Repaid
A11986,Credit Collection
A11987,Credit Collection
A11988,Incomplete
A11990,Repaid
A11992,Repaid
A11993,Credit Collection
A11994,Credit Collection
A11996,Credit Collection
A11997,Incomplete
A11999,Incomplete
A12,Repaid
A1200,Incomplete
A12001,Repaid
A12003,Repaid
A12004,Incomplete
A12006,Credit Collection
A1201,Repaid
A12011,Repaid
A12016,Credit Collection
A12017,Credit Collection
A12019,Credit Collection
A12020,Credit Collection
A12021,Incomplete
A12023,Repaid
A12026,Incomplete
A12027,Repaid
A12028,Repaid
A12029,Repaid
A12031,Repaid
A12032,Incomplete
A12033,Credit Collection
A12036,Repaid
A1204,Credit Collection
A12040,Repaid
A12041,Credit Collection
A12045,Repaid
A12046,Repaid
A12048,Credit Collection
A12049,Incomplete
A1205,Repaid
A12050,Incomplete
A12051,Credit Collection
A12052,Repaid
A12056,Credit Collection
A1206,Repaid
A12060,Incomplete
A12061,Repaid
A12063,Repaid
A12066,Credit Collection
A12067,Incomplete
A12069,Repaid
A12070,Repaid
A12071,Repaid
A12073,Repaid
A12075,Credit Collection
A12076,Repaid
A12077,Incomplete
A12078,Repaid
A1208,Incomplete
A12080,Repaid
A12081,Repaid
A12083,Credit Collection
A12085,Credit Collection
A12087,Credit Collection
A12093,Incomplete
A12095,Repaid
A12096,Repaid
A12097,Repaid
A12099,Repaid
A1210,Repaid
A12100,Incomplete
A12101,Credit Collection
A12104,Repaid
A12105,Credit Collection
A12108,Credit Collection
A1211,Repaid
A12110,Repaid
A12111,Repaid
A12113,Repaid
A12114,Repaid
A12115,Repaid
A12116,Credit Collection
A12117,Credit Collection
A12118,Incomplete
A12119,Incomplete
A1212,Incomplete
A12122,Repaid
A12123,Credit Collection
A12126,Credit Collection
A12127,Credit Collection
A12128,Incomplete
A12129,Repaid
A1213,Credit Collection
A12132,Repaid
A12133,Credit Collection
A12135,Repaid
A12136,Incomplete
A12137,Repaid
A12138,Credit Collection
A12141,Credit Collection
A12142,Credit Collection
A12143,Incomplete
A12144,Credit Collection
A12145,Credit Collection
A12146,Credit Collection
A12148,Repaid
A12151,Incomplete
A12153,Repaid
A12154,Credit Collection
A12156,Repaid
A12158,Incomplete
A12159,Repaid
A1216,Repaid
A12160,Incomplete
A12162,Repaid
A12163,Credit Collection
A12169,Credit Collection
A12171,Repaid
A12173,Incomplete
A12174,Credit Collection
A12175,Repaid
A12176,Repaid
A12178,Incomplete
